"","ID","ZIP.Code","Community.Area","Primary.Property.Type","Gross.Floor.Area...Buildings..sq.ft.","Year.Built","X..of.Buildings","ENERGY.STAR.Score","Electricity.Use..kBtu.","Natural.Gas.Use..kBtu.","Site.EUI..kBtu.sq.ft.","Source.EUI..kBtu.sq.ft.","Weather.Normalized.Site.EUI..kBtu.sq.ft.","Weather.Normalized.Source.EUI..kBtu.sq.ft.","Total.GHG.Emissions..Metric.Tons.CO2e.","GHG.Intensity..kg.CO2e.sq.ft.","total_site_energy_KBTU","log_total_site_energy_KBTU"
"2488",102731,"60660","EDGEWATER","Multifamily Housing",62000,1970,1,90,572496.1,4315499.8,78.8,102.1,83.1,106.5,334.7,5.4,4885600,15.4018026608911
"2489",102725,"60624","HUMBOLDT PARK","Senior Care Community",70370,2009,1,14,2098769,3880799.8,85,151.6,91.1,155.9,593,8.4,5981450,15.6041735714509
"2490",102705,"60610","NEAR NORTH SIDE","Multifamily Housing",91947,2001,1,1,8747886.9,11516067.3,220.4,430.3,226.6,433.9,2224.1,24.2,20265118.8,16.8244116803516
"2491",102690,"60610","NEAR NORTH SIDE","Multifamily Housing",185964,1987,1,83,4675187.2,6376500,59.4,114.9,62.6,118.3,1200.4,6.5,11046261.6,16.2176026119439
"2492",102644,"60626","ROGERS PARK","Multifamily Housing",54770,1917,1,95,618210,2761161.3,61.7,88.4,64.3,90,260.6,4.8,3379309,15.0331818086891
"2493",102643,"60630","JEFFERSON PARK","Senior Care Community",60000,2004,1,11,1652987.8,4834400.3,108.1,171.1,115,177.5,561.5,9.4,6486000,15.6851565658494
"2494",102610,"60654","NEAR NORTH SIDE","Multifamily Housing",82716,1999,1,53,2616540,1021690.8,44,112.3,45.1,113.4,536.6,6.5,3639504,15.1073579665919
"2495",102585,"60628-1598","ROSELAND","College/University",1170487,1971,12,27,59760156.4,66827227,108.1,220.3,114.5,227,14564.6,12.4,126529644.7,18.6559871841318
"2496",102568,"60613","LAKE VIEW","Multifamily Housing",52953,1973,1,48,1971951.8,7364422.6,176.3,263,186.7,273.9,754.6,14.3,9335613.9,16.0493470960522
"2497",102556,"60626","ROGERS PARK","Multifamily Housing",90000,2003,1,7,4026337.4,6754994,119.8,218,126.7,222.3,1090.9,12.1,10782000,16.1933886349938
"2498",102552,"60647","LOGAN SQUARE","Multifamily Housing",60000,2005,1,65,1290660.7,2765012,67.6,115.9,69.7,114,384.8,6.4,4056000,15.2157078242532
"2499",102544,"60628","PULLMAN","College/University",397700,1981,1,45,13543347.1,11007275.2,61.7,136,65.2,139.6,3088.7,7.8,24538090,17.0157371621071
"2500",102532,"60617","CALUMET HEIGHTS","Hospital (General Medical & Surgical)",367669,1960,1,50,33997011,57630025.3,249.2,454.9,260.2,466.5,9327.4,25.4,91623114.8,18.3331941427889
"2501",102487,"60613","LAKE VIEW","Multifamily Housing",100338,1968,1,66,1962336.7,8665903.6,105.9,152.1,113.9,160.4,822,8.2,10625794.2,16.1787950182165
"2502",102460,"60637","HYDE PARK","Museum",1211750,1893,1,86,42022194.3,27129609.9,57.1,132.3,59.3,132.9,9171.5,7.6,69190925,18.0523802703696
"2503",102456,"60637","HYDE PARK","K-12 School",450548,1961,7,3,11670108,1637710,128.3,203.9,135.8,213,5192,11.5,57805308.4,17.8725911702559
"2504",102455,"60637","HYDE PARK","College/University",419312,2004,1,50,22454136.6,741380,112.6,239,113.8,238.3,5774.2,13.8,47214531.2,17.670212267582
"2505",102452,"60637","HYDE PARK","Library",604950,1971,1,3,25630384.4,47296221.2,151.4,256.7,153.1,258.8,8799.4,14.5,91589430,18.332826429973
"2506",102451,"60637","HYDE PARK","Laboratory",103005,1926,1,78,2162361.8,5101981,145.3,215.4,157,229.5,1248.4,12.1,14966626.5,16.5213333802991
"2507",102409,"60660","EDGEWATER","K-12 School",291204,1912,1,30,13483016.2,24050154.5,128.9,232.1,138,241.7,3762.6,12.9,37536195.6,17.4408162414192
"2508",102408,"60626","ROGERS PARK","College/University",206160,1930,1,23,9155699.4,14361663.7,114.1,212.6,121.6,220.5,2450.4,11.9,23522856,16.9734831021943
"2509",102397,"60622","WEST TOWN","Multifamily Housing",95110,1986,1,53,3595552,2770800,66.9,149.3,69.5,152,809.9,8.5,6362859,15.6659883626106
"2510",102380,"60656","OHARE","Multifamily Housing",59706,1974,1,83,1118813.2,3581663.2,78.7,121.8,82.2,123.8,396.5,6.6,4698862.2,15.3628309522666
"2511",102368,"60618","NORTH CENTER","Mixed Use Property",350000,1956,1,95,3829516.2,5345828.6,26.2,50.4,26.2,50.4,992,2.8,9170000,16.0314478442326
"2512",102365,"60613","LAKE VIEW","K-12 School",266099,1898,1,93,5601767,9956759.6,58.5,105.4,64.9,112.8,1561.4,5.9,15566791.5,16.5606504532108
"2513",102363,"60618","NORTH CENTER","K-12 School",713935,1932,1,24,13069560.2,28089124.6,57.7,98.8,64.2,105.7,3900.9,5.5,41194049.5,17.5338043742771
"2514",102362,"60640","LINCOLN SQUARE","Office",68000,1978,1,73,3081237.3,1709737.6,70.5,168.7,71.9,166.3,658.7,9.7,4794000,15.3828756939765
"2515",102340,"60654","NEAR NORTH SIDE","Multifamily Housing",192102,2004,1,14,6683026.4,10691535.6,90.4,167.7,95,169.8,1799.7,9.4,17366020.8,16.6700260273447
"2516",102337,"60613","UPTOWN","Multifamily Housing",185358,1970,1,67,3773208,13624869.8,93.9,141.1,101.6,147.2,1419.2,7.7,17405116.2,16.6722747554478
"2517",102336,"60640-7528","UPTOWN","Office",182250,1921,1,92,3043295.9,9094298.6,66.6,104.8,71.8,108.4,1044,5.7,12137850,16.3118392274172
"2518",102335,"60613","UPTOWN","Multifamily Housing",53136,1970,1,100,165226.1,948126.6,21,28.5,22.6,30.2,80.8,1.5,1115856,13.92513238134
"2519",102332,"60640","UPTOWN","College/University",954142,1976,3,55,25084658.9,22501459.5,49.9,107.3,53.7,111.3,5833.2,6.1,47611685.8,17.6785887890715
"2520",102331,"60613","UPTOWN","K-12 School",260140,1971,1,2,16308329.6,5056036.6,82.1,217.3,84.9,220.1,3274.5,12.6,21357494,16.8769132430761
"2521",102323,"60624","HUMBOLDT PARK","Multifamily Housing",65208,1927,1,100,737503.8,1199907.1,29.7,54.8,31.4,56.1,199.7,3.1,1936677.6,14.4764844855829
"2522",102309,"60641","IRVING PARK","K-12 School",455800,1910,1,83,12222193.4,27156757.1,86.4,146.8,92.5,153.1,3695.2,8.1,39381120,17.4887970716037
"2523",102285,"60657","LAKE VIEW","Hospital (General Medical & Surgical)",1335452,1908,15,94,79178837.9,123526375.5,151.8,283.3,156.1,285.2,21155.4,15.8,202721613.6,19.1273442342529
"2524",102284,"60657","LAKE VIEW","Multifamily Housing",502673,1957,2,43,9992659.6,43931680.3,107.3,154.2,118,163.8,4175.3,8.3,53936812.9,17.8033237879087
"2525",102283,"60657","LAKE VIEW","Hospital (General Medical & Surgical)",681807,1960,2,47,62319122.3,92007291,226.3,428.7,230,428.2,16373.7,24,154292924.1,18.8543634582132
"2526",102270,"60647","LOGAN SQUARE","Multifamily Housing",50000,1920,1,97,156064.9,4549284,94.1,105.3,NA,NA,270.4,5.4,4705000,15.3641363310016
"2527",102239,"60653","OAKLAND","Multifamily Housing",107040,2004,1,16,3002454.2,6972901.3,93.2,156.5,96.1,153.7,923.8,8.6,9976128,16.1157055970536
"2528",102238,"60614","LINCOLN PARK","Multifamily Housing",192329,1971,1,4,7070902.6,20847524.3,145.2,229.3,159.6,244.4,2410.6,12.5,27926170.8,17.1450748286297
"2529",102232,"60657","LAKE VIEW","Multifamily Housing",757935,1969,1,81,9202911.2,52015772.9,80.8,110.2,89.4,118.2,4459.1,5.9,61241148,17.9303298744958
"2530",102160,"60602","LOOP","Multifamily Housing",1019380,2009,1,76,50478049.2,9190839.6,58.5,165,58.5,165,9792.3,9.6,59633730,17.9037319115495
"2531",102157,"60601","LOOP","Office",2751035,1972,1,88,143340440.2,46743356.1,69.1,181.4,71.4,183.9,28903.4,10.5,190096518.5,19.0630424932457
"2532",102125,"60611","NEAR NORTH SIDE","Medical Office",729492,2014,1,18,43610921.6,42815967.2,118.5,249.3,118.5,249.3,10312.6,14.1,86444802,18.2750166410447
"2533",102091,"60614","NEAR NORTH SIDE","Multifamily Housing",111004,2001,1,91,2277649.9,2624713.3,44.2,89.3,47.1,92.4,559.2,5,4906376.8,15.4060463047649
"2534",102083,"60626","ROGERS PARK","Multifamily Housing",68000,1930,1,86,99685,5475696.9,82,89.2,85.3,92.6,309.3,4.5,5576000,15.5339822314225
"2535",102079,"60654","NEAR NORTH SIDE","Fitness Center/Health Club/Gym",302780,1980,1,1,37080012.4,32922599.9,231.2,498.7,232.8,494.9,8583.3,28.3,70002736,18.0640448849641
"2536",102032,"60657","LAKE VIEW","Multifamily Housing",161000,1972,1,72,4851157.7,1968996.6,42.4,107.5,44.2,112.5,998.8,6.2,6826400,15.7363080062045
"2537",102029,"60615","HYDE PARK","Multifamily Housing",53092,1926,1,61,1763202.2,1032600,52.7,124.7,56.1,133.9,379.8,7.2,2797948.4,14.8443969922934
"2538",101999,"60626","ROGERS PARK","Multifamily Housing",51264,2005,1,83,822312.5,2544787.9,65.7,102.5,68.5,104,286.7,5.6,3368044.8,15.0298429559186
"2539",101998,"60661","NEAR WEST SIDE","Office",312000,1990,1,57,13616602.8,304077.8,43.6,137,43.6,137,2509.8,8,13603200,16.4258156171466
"2540",101988,"60606","LOOP","Office",309652,1929,1,88,10154821.7,11718794.8,70.6,142.7,74.7,145.3,2494.2,8.1,21861431.2,16.9002345097498
"2541",101987,"60603","LOOP","Office",464592,1970,1,78,26910440.6,23066867.6,57.9,181.9,60.4,189.7,4960.2,10.7,26899876.8,17.1076322646359
"2542",101981,"60615","KENWOOD","Multifamily Housing",58167,1925,1,70,753652.8,5317200.1,104.4,136.7,113.3,144.9,421.3,7.2,6072634.8,15.6193031380477
"2543",101980,"60601","LOOP","College/University",345300,1983,1,70,17096682.4,1053706.9,52.6,158.7,53.8,161.4,3217.1,9.3,18162780,16.7148850031217
"2544",101975,"60604","LOOP","College/University",371257,1930,1,67,8834927,16450549.7,89.5,142.6,93.9,147.7,2920.2,7.9,33227501.5,17.318888449421
"2545",101972,"60606","LOOP","Office",265117,1970,1,82,10872208.3,17978718.5,108.8,200,117.9,209.6,2958.9,11.2,28844729.6,17.1774378513876
"2546",101971,"60611","NEAR NORTH SIDE","College/University",306560,2004,1,45,20699501.9,7420999.9,91.7,237.4,93.8,236.3,4209.5,13.7,28111552,17.1516911530271
"2547",101969,"60602","LOOP","Office",238531,1924,1,60,11589973.7,10154268.9,91.2,197.3,98.1,204.6,2675.6,11.2,21754027.2,16.8953094569799
"2548",101968,"60602","LOOP","Office",221987,1914,1,52,14519233.7,9685420.8,109,251.2,114.7,255.3,3190.6,14.4,24196583,17.0017219828104
"2549",101961,"60603","LOOP","Office",300971,1958,1,86,11970834.8,13844109.1,85.8,173.2,91.3,178.2,2941.8,9.8,25823311.8,17.0667882000685
"2550",101960,"60602","LOOP","Other - Entertainment/Public Assembly",240000,1897,1,59,10484748.4,10032030.7,85.5,181.1,90.8,186.6,2465.4,10.3,20520000,16.8369105782668
"2551",101958,"60602","LOOP","Office",409072,1914,1,88,15281310.8,10707103,63.5,144.8,67.2,147.2,3385.4,8.3,25976072,17.0726863645503
"2552",101954,"60602","LOOP","Office",259000,1914,1,46,17614160,14691000,124.7,273.1,124.4,270,4027,15.5,32297300,17.2904941933677
"2553",101950,"60604","LOOP","Office",529401,1910,1,72,19762791.9,26584172.7,87.5,169.9,94.1,176.9,5054.7,9.5,46322587.5,17.6511402510678
"2554",101943,"60606","LOOP","Office",345450,1987,1,83,19890929.6,7735927.2,57.6,180.8,57.6,180.8,3666.3,10.6,19897920,16.8061257616188
"2555",101942,"60611","NEAR NORTH SIDE","Retail Store",349978,2000,1,59,20528676.7,3107094.1,67.5,193.5,67.7,194.1,3960.7,11.3,23623515,16.9777531722256
"2556",101940,"60603","LOOP","Enclosed Mall",315000,1912,1,65,15841738.6,6176166,69.9,178.5,68.2,173.1,3248,10.3,22018500,16.9073935670475
"2557",101935,"60611","NEAR NORTH SIDE","Office",390965,1968,1,66,26299545.9,6358110.6,67.3,211.2,71.2,223.5,4847.6,12.4,26311944.5,17.0855335575451
"2558",101934,"60654","NEAR NORTH SIDE","Office",1025053,1987,1,83,58913878,62564.3,57.5,180.5,57.8,181.5,10859.1,10.6,58940547.5,17.8920398243382
"2559",101929,"60604","LOOP","Office",421232,1958,1,82,15937619.2,12474837.6,89.5,172,91.1,173.8,4090.4,9.7,37700264,17.4451776550462
"2560",101924,"60607","NEAR WEST SIDE","Office",362261.7,2001,1,92,23947695.2,13603772,66.1,207.6,67,210.4,4414.1,12.2,23945498.37,16.9912909046556
"2561",101920,"60611","NEAR NORTH SIDE","Office",620360,1921,1,77,24224012.6,32684162.4,91.7,177.9,98.2,184.7,6201,10,56887012,17.8565776129358
"2562",101919,"60603","LOOP","Office",372265,1895,1,74,23367767.8,3329400.2,91.3,226.1,92.2,233.4,4867.8,13.1,33987794.5,17.3415120328357
"2563",101918,"60606","LOOP","Office",207507,1914,1,58,15905078.9,858864.6,80.8,245,83.1,252.1,2977.3,14.3,16766565.6,16.6348973185507
"2564",101913,"60661","NEAR WEST SIDE","Office",434052,2004,1,84,21497353.8,7735927.2,67.3,174.2,68.8,174.7,4373.3,10.1,29211699.6,17.1900798582241
"2565",101912,"60661","NEAR WEST SIDE","Office",392503,2000,1,92,22445128.9,11007275.2,57.2,179.6,57.2,179.6,4137.1,10.5,22451171.6,16.9268533578732
"2566",101910,"60601","LOOP","Office",445145,1920,1,80,18037029.6,12480415.8,68.6,156.7,71.7,158.4,3987.5,9,30536947,17.2344478855016
"2567",101907,"60606","LOOP","Office",539705,1987,1,69,35402741.4,2364135,65.6,206,67.2,210.9,6525.5,12.1,35404648,17.38235366892
"2568",101901,"60601","LOOP","Hotel",383168,1926,1,47,11236715.7,38042241.6,181.5,249.2,183.6,251.7,5159.6,13.5,69544992,18.0574844679899
"2569",101900,"60606","LOOP","Office",105313,1922,1,82,4576768.1,3987604.3,81.3,176.2,85.5,177.6,1055.4,10,8561946.9,15.9628381638458
"2570",101899,"60626","ROGERS PARK","Multifamily Housing",64264,1967,1,80,1112943.2,4731911.9,91,131.7,96.4,135.9,457.1,7.1,5848024,15.5816143843705
"2571",101891,"60604","LOOP","Office",412504,1904,1,89,20699631.6,9906120.5,74.2,182.8,77.7,185.1,4341.5,10.5,30607796.8,17.2367653318529
"2572",101889,"60601","LOOP","Office",354146,1928,1,85,9392355.7,17863699.2,77,136.2,80.7,138.2,2680,7.6,27269242,17.1212699583225
"2573",101887,"60661","NEAR WEST SIDE","Office",509038,2006,1,85,27868441.5,669805.5,56.1,173.3,56.4,174.3,5172.3,10.2,28557031.8,17.1674137614633
"2574",101883,"60611","NEAR NORTH SIDE","Hotel",440281,1990,1,16,43383000,7841549.8,116.3,328.1,117.8,332.6,8412.9,19.1,51204680.3,17.7513414979413
"2575",101881,"60602","LOOP","Office",488324,1914,1,94,16488121.5,19984889,47,121.9,48.2,122.3,3467.3,7.1,22951228,16.9488820006646
"2576",101878,"60606","LOOP","Office",545162,1971,1,90,14330157.7,21555024.9,82.8,141.1,86.1,144.5,4274.7,7.8,45139413.6,17.6252663385737
"2577",101876,"60604","LOOP","Office",451233,1963,1,41,32819314.9,27534362.9,133.8,292.5,141.9,301.1,7511.8,16.6,60374975.4,17.9160852624835
"2578",101874,"60611","NEAR NORTH SIDE","Office",517115,1976,1,49,42479058.8,55860.9,82.3,258.1,86.6,271.8,7832.8,15.1,42558564.5,17.5663916735754
"2579",101873,"60601","LOOP","Performing Arts",83411,1926,1,26,9687125.2,499784,148.8,397.7,155.1,422.3,NA,NA,12411556.8,16.3341385965329
"2580",101872,"60602","LOOP","Office",160475,1927,1,77,7860552,2233045.1,62.9,168.4,63.8,167.5,1567.5,9.8,10093877.5,16.1274396098864
"2581",101871,"60606","LOOP","Office",587815,1986,1,83,33002501.8,71945.7,56.1,176.3,57.3,179.9,6083.1,10.3,32976421.5,17.311303364054
"2582",101869,"60654","NEAR NORTH SIDE","Hotel",222154,1960,1,27,9169821.7,6924118.9,160.8,257.1,163.8,261.5,3188.1,14.4,35722363.2,17.3912874707987
"2583",101868,"60606","LOOP","Office",600713,1971,1,87,26969410.2,18350392.1,75.4,173,79.5,175.7,5945.7,9.9,45293760.2,17.6286798370363
"2584",101867,"60606","LOOP","Office",650364,1974,1,88,30176816.4,21517285,46.4,145.7,46.4,145.7,5562.2,8.6,30176889.6,17.2225869443625
"2585",101865,"60606","LOOP","Office",1281114,1971,1,82,65649916.7,43444584.4,85.2,196.5,89.6,201.2,14408.2,11.2,109150912.8,18.5082420037287
"2586",101862,"60606","LOOP","Office",663093,1980,1,78,51040619.8,629482.8,77.9,242.7,79.1,246.3,9441.3,14.2,51654944.7,17.7600964837008
"2587",101856,"606043589","LOOP","Office",671697,1962,1,83,27384756.4,21517285,98,186.9,100.5,189.6,7082.7,10.5,65826306,18.002530103636
"2588",136887,"60632","GAGE PARK","Retail Store",118816,1982,1,54,6065079.1,6288200,104,215.9,109.2,215.2,1451.9,12.2,12356864,16.3297222561182
"2589",136845,"60655","ENGLEWOOD","Bank Branch",63034,1920,1,43,2503371.8,2732200.1,83.1,170.2,88,174.3,606.5,9.6,5238125.4,15.4714742441985
"2590",136212,"60637","WOODLAWN","College/University",185815,1954,1,23,8914395.9,10823581.9,94.5,206.7,98.5,211.5,2217.7,11.9,17559517.5,16.6811066685728
"2591",135812,"60707","BELMONT CRAGIN","Strip Mall",137310,1987,1,1,9944587.9,2955700.9,94,250,95.7,251.8,1990,14.5,12907140,16.3732912045858
"2592",135716,"60654","NEAR NORTH SIDE","Other",55000,1925,1,27,2448365.9,250383,49.1,144.6,49.8,145.3,464.6,8.4,2700500,14.8089474990151
"2593",135660,"60614","LINCOLN PARK","Multifamily Housing",77966,2014,1,48,2971589.3,1966944.5,63.3,146.2,64.9,147.8,652.2,8.4,4935247.8,15.4119134423551
"2594",135181,"60654","NEAR NORTH SIDE","Office",154614,1989,1,75,8196661.2,4591846.9,82.7,197.6,85.8,200.9,1754.7,11.3,12786577.8,16.3639065693394
"2595",135179,"60654","NEAR NORTH SIDE","Multifamily Housing",96400,1998,1,78,2247068.1,3335218.3,57.9,109.5,59.6,109.4,591.3,6.1,5581560,15.5349788651776
"2596",135134,"60654","NEAR NORTH SIDE","Office",149011,1912,1,66,6367522.2,11739400.1,121.5,216.9,128.9,223.1,1797.2,12.1,18104836.5,16.7116896704866
"2597",135113,"60654","NEAR NORTH SIDE","Office",78868,1912,1,57,3479537.1,5318400.2,111.6,209.3,117.8,215.9,923.8,11.7,8801668.8,15.9904518978334
"2598",135103,"60654","NEAR NORTH SIDE","Office",66030,1988,1,17,6449406.8,1824529.6,125.3,335.7,123.5,332.1,1285.7,19.5,8273559,15.9285753250906
"2599",135082,"60604","LOOP","Social/Meeting Hall",164478,1925,1,18,8844091.7,17265782.8,193.7,314,197.1,317.7,2850,17.3,31859388.6,17.2768426720549
"2600",135080,"60605","LOOP","Multifamily Housing",78000,1892,1,48,2546095.8,1861676.9,56.5,127.6,58.7,130.5,568.2,7.3,4407000,15.2987047438241
"2601",135060,"60611","NEAR NORTH SIDE","Office",104122,1960,1,71,5984456.9,29843.8,57.8,180.8,59.9,187.4,1104.6,10.6,6018251.6,15.6103073432078
"2602",135032,"60654","NEAR NORTH SIDE","Office",121153,1989,1,53,10676987.4,3659000.3,88.1,276.7,92,289,1968,16.2,10673579.3,16.1832820215711
"2603",135007,"60661","NEAR WEST SIDE","Office",158110,1918,1,45,13847083.4,5091868.4,119.8,308.8,123.5,312.7,2822.8,17.9,18941578,16.7568699579855
"2604",134982,"60661","NEAR WEST SIDE","Multifamily Housing",204687,1997,1,97,3805929,5118303.2,43.6,84.6,45.3,84.8,973.4,4.8,8924353.2,16.0042944124156
"2605",134953,"60654","NEAR NORTH SIDE","Office",50300,1925,1,97,1114915.4,1038496.6,42.8,91.3,42.8,91.3,260.7,5.2,2152840,14.5822984586756
"2606",134911,"60654","NEAR NORTH SIDE","Office",53623,1986,1,61,2208464.8,3587362.4,108.1,199.6,115.9,206.1,597.6,11.1,5796646.3,15.5727900841427
"2607",134895,"60610","NEAR NORTH SIDE","Fitness Center/Health Club/Gym",62000,1922,1,9,3689658.3,8241645.2,192.4,326.4,201,332.4,1117.8,18,11928800,16.2944662022588
"2608",134835,"60605","LOOP","Multifamily Housing",75000,2000,1,79,1180064.1,2139915.2,44.3,79.4,44.3,79.4,331.2,4.4,3322500,15.0162280695695
"2609",134800,"60605","LOOP","Other",145809,1885,1,50,5693130.1,5715682.5,78.2,163.8,82.2,166.7,1353,9.3,11402263.8,16.2493224725979
"2610",134792,"60605","LOOP","Office",80000,1904,1,99,1407327.2,2332035.7,46.7,85.8,49.8,87.4,383.3,4.8,3736000,15.1335260783309
"2611",134783,"60606","LOOP","College/University",227736,1903,1,39,12930374.5,9004823.9,96.3,219.8,101.2,225,2861.6,12.6,21930976.8,16.9034106611258
"2612",134779,"60604","LOOP","College/University",184461,1916,1,25,13404618.6,7214810.8,111.8,269.2,116.4,272.7,2854,15.5,20622739.8,16.8419048987255
"2613",134776,"60603","LOOP","Hotel",144036,1907,1,10,10741245.5,23987451.8,241.1,409,246.3,414.5,3253.9,22.6,34727079.6,17.3630303325005
"2614",134775,"60603","LOOP","College/University",69854,1906,1,37,11218308,500600,167.8,511.8,166.4,507.5,2094.4,30,11721501.2,16.2769354226477
"2615",134741,"60641","PORTAGE PARK","Retail Store",359790,1938,1,72,11900254.2,9925200.2,60.7,132.8,63.1,133.5,2720.6,7.6,21839253,16.8992195049593
"2616",134735,"60637","HYDE PARK","Laboratory",85570,2009,1,20,15515039.6,61560,784.9,1233.6,772.5,1224.7,5932,69.3,67163893,18.0226463545449
"2617",134727,"60645","WEST RIDGE","Senior Care Community",80000,1973,1,9,5005414.2,8650547.8,170.7,310,173.4,308.2,1382.1,17.3,13656000,16.4296895434564
"2618",134533,"60611","NEAR NORTH SIDE","Office",215871,1962,1,49,15122618.6,8903649,111.3,263.3,115.1,264.2,3260.3,15.1,24026442.3,16.9946655443173
"2619",134516,"60070","NEAR WEST SIDE","Multifamily Housing",178336,1924,1,37,5969952.5,7592754.9,76.1,149.8,78.2,150.9,1503.7,8.4,13571369.6,16.4234729552369
"2620",134421,"60641","PORTAGE PARK","Other - Mall",77966,1997,1,1,13929404.7,973879.2,191.2,574.1,190.6,569.3,2619.2,33.6,14907099.2,16.5173481138222
"2621",134363,"60646","FOREST GLEN","Office",51000,1975,1,41,4013498.1,6867700.1,78.7,247.1,80,251.1,739.8,14.5,4013700,15.2052240671298
"2622",134280,"60614","LINCOLN PARK","Multifamily Housing",54000,1920,1,92,734214.6,1698132.8,45,75.7,47.4,76,225.5,4.2,2430000,14.7034018153167
"2623",134136,"60610","NEAR NORTH SIDE","College/University",164122,1977,1,68,3839103.9,9914162.1,83.8,136.9,89.1,140.6,1234.2,7.5,13753423.6,16.4367983401751
"2624",134126,"60610","NEAR NORTH SIDE","Automobile Dealership",90000,1910,1,70,3884370.9,5094500.1,99.8,195,107.2,201.5,986.6,11,8982000,16.0107331326298
"2625",133957,"60661","NEAR WEST SIDE","Multifamily Housing",120000,1918,1,88,2667723.7,3719073.3,53.2,102.3,55,102.4,689.3,5.7,6384000,15.6693054181118
"2626",133879,"60611","NEAR NORTH SIDE","Retail Store",130000,1912,1,77,7110904.8,358700,57.5,174.7,58.1,175.3,1329.7,10.2,7475000,15.827074677241
"2627",133858,"60606","NEAR WEST SIDE","Repair Services (Vehicle, Shoe, Locksmith, etc.)",80000,1905,1,100,525742.1,951634.1,18.5,33.1,NA,NA,147.5,1.8,1480000,14.2075526457403
"2628",133242,"60610","NEAR NORTH SIDE","Multifamily Housing",94728,2002,1,100,1235225.9,2775843.3,42.3,71.7,44.5,72.4,375.1,4,4006994.4,15.203551992063
"2629",133159,"60614","LINCOLN PARK","Mixed Use Property",62925,1972,1,15,9621635.3,9442064.9,303,637.7,308.5,636.3,2275,36.2,19066275,16.7634316255129
"2630",133059,"60637","WOODLAWN","Multifamily Housing",57000,1920,1,61,1199638.7,4724217.2,103.9,153.1,113.1,161.7,472,8.3,5922300,15.5942354449219
"2631",132904,"60646","FOREST GLEN","Office",91200,1974,1,31,7831335,239901,88.5,272.4,89.6,275.7,1456.2,16,8071200,15.9038127280763
