"","pid","dc_real_pid","pm_pid","property_name","pm_parent_pid","parent_property_name","year_ending","report_status","address_of_record","owner_of_record","ward","reported_address","city","state","postal_code","year_built","primary_ptype_self","primary_ptype_epa","tax_record_floor_area","reported_gross_floor_area","energy_star_score","site_eui","weather_norm_site_eui","source_eui","weather_norm_source_eui","total_ghg_emissions","total_ghg_emissions_intensity","water_use","electricity_use","natural_gas_use","fuel_use","district_water_use","metered_areas_energy","metered_areas_water","latitude","longitude","total_site_energy_KBTU","log_total_site_energy_KBTU","address_reform","x","lat","lon","score"
"154","PM01423599","0078_0848","1423599","2099 Penn Ave","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","2099 PENNSYLVANIA AV NW","2099 OWNER LP","2","2099 Pennsylvania Ave. NW","Washington","DC",14,2000,"Office","Office",231809,231164,78,443,435,445,442,1461.9,6.3,3014.2,3736250,NA,NA,NA,"Whole Building","",38.90164902,-77.04629552,102405652,18.444452464359,"2099 Pennsylvania Ave. NW, WASHINGTON, DC","2099 Pennsylvania Ave. NW, WASHINGTON, DC",38.9013425283361,-77.046628707548,100
"155","PM01423627","0184_0069","1423627","1629 K St NW","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1629 K ST NW","DAVIS BUILDING LLC","2","1629 K St NW","Washington","DC",5,1963,"Office","Office",127650,105891,65,644,652,622,629,816.9,7.7,2613.2,1848716,17603.25637,NA,NA,"Whole Building","Whole Building",38.90293024,-77.03789817,68193804,18.0378642682467,"1629 K St NW, WASHINGTON, DC","1629 K St NW, WASHINGTON, DC",38.9027105869251,-77.0372279152353,100
"156","PM01423975","0185_0042","1423975","1666 K St NW","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1666 - 1632 K ST NW","1620 K LLC","2","1666 K St NW","Washington","DC",14,1971,"Office","Office",453352,293912,62,566,562,667,665,2302.1,7.8,9084.3,5883414,NA,NA,NA,"Whole Building","Whole Building",38.90223469,-77.03770249,166354192,18.929629759991,"1666 K St NW, WASHINGTON, DC","1666 K St NW, WASHINGTON, DC",38.9023367576364,-77.0378662261446,100
"157","PM01424674","0105_0023","1424674","1808 Eye Street","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1808 Eye Street","1808 Eye Street",NA,"1808 Eye Street","Washington","DC",14,2000,"Office","Office",32529,32529,23,768,765,863,856,341.2,10.5,76.2,871871.9,NA,NA,NA,"Whole Building","",38.90109439,-77.0422246,24982272,17.033677011288,"1808 Eye Street, WASHINGTON, DC","1808 Eye Street, WASHINGTON, DC",NA,NA,0
"158","PM01424750","0626_0079","1424750","601 New Jersey Avenue","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","Data under review by DOEE","601 NEW JERSEY AVE NW","601 NEW JERSEY AVE LLC","6","601 New Jersey Avenue","Washington","DC",2,2001,"Office","Office",278640,275102,NA,279,277,78,80,1140.2,4.1,2818.1,2914044,NA,NA,NA,"Whole Building","",38.89786015,-77.01153543,76753458,18.1561089987912,"601 New Jersey Avenue, WASHINGTON, DC","601 New Jersey Avenue, WASHINGTON, DC",38.8973574488883,-77.0117863499593,90.97
"159","PM01425442","0252_0083","1425442","700 13th Street","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","0700 13TH ST NW","700 THIRTEENTH STREET LLC","2","700 13th Street","Washington","DC",10,1988,"Office","Office",360016,258655,77,508,504,577,567,1839.2,7.1,4012.8,4700368,NA,NA,NA,"Whole Building","Whole Building",38.89874149,-77.03000151,131396740,18.6937318539658,"700 13th Street, WASHINGTON, DC","700 13th Street, WASHINGTON, DC",41.3107453015555,-91.6844668485654,90.97
"160","PM01427108","0327_0841","1427108","Potomac Center South","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","550 12TH ST SW","POTOMAC CENTER CF LLC","6","550 12TH STREET SW","Washington","DC",35,1968,"Office","Office",539713,443078,86,426,416,410,404,2712.1,6.1,4840.9,6931224,NA,NA,NA,"Whole Building","",38.88326689,-77.02751086,188751228,19.0559404520325,"550 12TH STREET SW, WASHINGTON, DC","550 12TH STREET SW, WASHINGTON, DC",38.8831865058536,-77.027944932312,100
"161","PM01427938","0214_0859","1427938","Thomas Circle CF LLC","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","0001 THOMAS CIR NW","BAEV-LASALLE ONE THOMAS CIRCLE LLC","2","One Thomas Circle","Washington","DC",10,1982,"Office","Office",339406,238444,77,541,535,627,625,1791.6,7.5,4199.2,4578775,NA,NA,NA,"Whole Building","Whole Building",38.90537932,-77.03260141,128998204,18.6753090397484,"One Thomas Circle, WASHINGTON, DC","One Thomas Circle, WASHINGTON, DC",NA,NA,0
"162","PM01428777","0742_0039","1428777","Square 742 LLC","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1100 NEW JERSEY AV","SQUARE 742 LLC","6","1100 New Jersey Avenue S.E.","Washington","DC",8,2003,"Office","Office",409428,303517,84,648,635,743,725,2587.4,8.5,11530.6,6427843,13609.77395,NA,NA,"Whole Building","Whole Building",38.87695905,-77.00388117,196679016,19.0970835974449,"1100 New Jersey Avenue S.E., WASHINGTON, DC","1100 New Jersey Avenue S.E., WASHINGTON, DC",38.9037311366837,-77.0142318017554,89.75
"164","PM01431050","0162_0821","1431050","1707 L Street","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1707 L ST NW","1709 L STREET NW LLC","2","1707 L Street NW","Washington","DC",38,1960,"Office","Office",165374,109926,91,496,495,326,318,648.2,5.9,1669.9,1403668,18629.2109,NA,NA,"Whole Building","Whole Building",38.9040518,-77.03922666,54523296,17.8141386178442,"1707 L Street NW, WASHINGTON, DC","1707 L Street NW, WASHINGTON, DC",38.9037786739477,-77.0390823478713,100
"165","PM01431261","0107_0074","1431261","1828 L Street Associates","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1828 L ST NW","1828 L STREET ASSOCIATES LLC","2","1828 L Street Street NW","Washington","DC",38,1965,"Office","Office",439521,338520,86,798,804,842,830,3468.1,10.2,2873.6,8212770,47919.43733,NA,NA,"Whole Building","Whole Building",38.90351972,-77.04294221,270138960,19.4144470512339,"1828 L Street Street NW, WASHINGTON, DC","1828 L Street Street NW, WASHINGTON, DC",NA,NA,0
"166","PM01431417","0140_0907","1431417","Verizon Building - 1133 19th St NW","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1137 - 1141 19TH ST NW","1137 19TH STREET ASSOCIATES LLC","2","1133 19th St NW","Washington","DC",38,2000,"Office","Office",275585,206900,63,48,43,914,903,2569.6,12.4,3941.7,6567123,NA,NA,NA,"Whole Building","Whole Building",38.90479071,-77.04293998,9931200,16.1111918746415,"1133 19th St NW, WASHINGTON, DC","1133 19th St NW, WASHINGTON, DC",38.9046311413152,-77.0433997412043,100
"167","PM01433767","0247_0101","1433767","1121 Fourteenth Street NW (Neuroscience)","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1121 14TH ST NW","SOCIETY OF NEUROSCIENCE","2","1121 14th Street NW","Washington","DC",10,2006,"Office","Office",112762,89372,74,574,556,679,656,707.1,7.9,1959.3,1807008,NA,NA,NA,"Whole Building","",38.90456703,-77.03163744,51299528,17.7531921093189,"1121 14th Street NW, WASHINGTON, DC","1121 14th Street NW, WASHINGTON, DC",38.9042216943768,-77.031860573306,100
"169","PM01435477","0372_0034","1435477","901 New York Avenue","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","901 NEW YORK AVE NW","BP/CRF 901 NEW YORK AVENUE LLC","2","901 New York Ave. NW","Washington","DC",2,2004,"Office","Office",558645,604549,87,458,1,458,1,3887.2,6.4,9110.1,9856200,5474.735907,21086.4,NA,"Whole Building","Whole Building",38.90202336,-77.02526669,276883442,19.4391071885923,"901 New York Ave. NW, WASHINGTON, DC","901 New York Ave. NW, WASHINGTON, DC",38.9021272209956,-77.0241648883981,100
"170","PM01435721","0250_0047","1435721","1301 New York Ave","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1301 NEW YORK AVE NW","1301 NEW YORK OWNER LLC","2","1301 New York Ave. NW","Washington","DC",2,1983,"Office","Office",257822,207599,89,454,437,463,444,1337.3,6.4,5660.2,3417597,0,NA,NA,"Whole Building","Whole Building",38.90058064,-77.029996,94249946,18.3614608113479,"1301 New York Ave. NW, WASHINGTON, DC","1301 New York Ave. NW, WASHINGTON, DC",38.9002913890375,-77.0297220610235,100
"171","PM01436116","0138_0803","1436116","1330 Connecticut Ave. NW","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1330 CONNECTICUT AV NW","BP 1330 CONNECTICUT AVENUE LLC","2","1330 Connecticut Ave. NW","Washington","DC",53,1984,"Office","Office",255095,335991,81,476,1,512,1,2457,7.3,5081.2,5771231,NA,25792.2,NA,"Whole Building","Whole Building",38.90794965,-77.04292132,159931716,18.8902575071037,"1330 Connecticut Ave. NW, WASHINGTON, DC","1330 Connecticut Ave. NW, WASHINGTON, DC",38.9079044019676,-77.0426063494027,100
"172","PM01436134","0495_0107","1436134","500 E Street SW","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","500 E ST SW","SCHOOL STREET ASSOCIATES LIMITED PARTNERSHIP","6","500 E Street SW","Washington","DC",35,1987,"Office","Office",477381,280118,89,503,1,564,1,1972.8,7,3174.9,5041418,NA,2097.6,NA,"Whole Building","Whole Building",38.8829775,-77.01911388,140899354,18.7635563920465,"500 E Street SW, WASHINGTON, DC","500 E Street SW, WASHINGTON, DC",38.8831837683173,-77.0186083668818,100
"173","PM01436140","0463_0024","1436140","Capital Gallery","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","600 MARYLAND AVE SW","OCEAN VIEW DEVELOPMENT COMPANY LP","6","600 Maryland Ave. SW","Washington","DC",35,1982,"Office","Office",628340,572811,90,464,1,477,1,3746.6,6.5,11686.4,9535852,2604.986715,20161.8,NA,"Whole Building","Whole Building",38.88596957,-77.02106338,265784304,19.3981956505811,"600 Maryland Ave. SW, WASHINGTON, DC","600 Maryland Ave. SW, WASHINGTON, DC",38.8868177767201,-77.0199240561495,100
"174","PM01436314","0224_0022","1436314","Metropolitan Square","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","0613 15TH ST NW","METROPLITAN SQUARE ASSOCIATES LLC","2","655 15th Street NW","Washington","DC",10,1982,"Office","Office",713149,718241,86,362,1,274,1,3801.7,5.3,17989.6,9709690,NA,32568,NA,"Whole Building","Whole Building",38.89815994,-77.03224969,260003242,19.3762046581328,"655 15th Street NW, WASHINGTON, DC","655 15th Street NW, WASHINGTON, DC",38.8978640792649,-77.0336124202762,100
"175","PM01436368","0407_0815","1436368","Market Square North","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","0401 9TH ST NW","SQUARE 407 LIMITED PARTNERSHIP","2","401 9th Street NW","Washington","DC",9,2000,"Office","Office",475190,475190,82,436,1,431,1,2964.5,6.2,4560.7,7571286,NA,26123.4,NA,"Whole Building","Whole Building",38.8954779,-77.0238011,207182840,19.1491122463871,"401 9th Street NW, WASHINGTON, DC","401 9th Street NW, WASHINGTON, DC",38.8947879527029,-77.0239742752918,100
"176","PM01946550","1600_0001","1946550","Nebraska Hall","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","4400 MASSACHUSETTS AV NW","AMERICAN UNIVERSITY","3","3700 Nebraska Ave NW","Washington","DC",27,1959,"Residence Hall/Dormitory","Residence Hall/Dormitory",1452667,106453,40,142,137,610,601,986.4,9.3,3024.2,769713.9,80347.19921,NA,4461032.8,"Whole Building","Whole Building",38.93909967,-77.08685306,15116326,16.531285909771,"3700 Nebraska Ave NW, WASHINGTON, DC","3700 Nebraska Ave NW, WASHINGTON, DC",38.9386582328922,-77.0853409441285,100
"177","PM02371586","1599_0024","2371586","Katzen Arts Center","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","Data under review by DOEE","3500 NEBRASKA AVE NW","AMERICAN UNIVERSITY","3","4400 Massachusetts Avenue NW","Washington","DC",27,2005,"Museum","Parking",130000,123961,NA,209,204,963,948,2520.7,20.3,3891.6,3699436,NA,NA,16162599.3,"Whole Building","Whole Building",38.93909967,-77.08685306,25907849,17.0700565309524,"4400 Massachusetts Avenue NW, WASHINGTON, DC","4400 Massachusetts Avenue NW, WASHINGTON, DC",38.9382098399133,-77.0864442090322,100
"178","PM01443570","1601_0006","1443570","3201 New Mexico","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","Data under review by DOEE","3201 NEW MEXICO AVE NW","THE AMERICAN UNIVERSITY","3","3201 New Mexico Avenue NW","Washington","DC",27,1979,"Office","Mixed Use Property",162058,100488,NA,63,63,908,897,1254.3,12.5,3382.2,3130340,5537.197424,NA,NA,"Whole Building","Whole Building",38.93310727,-77.0847478,6330744,15.6609283227586,"3201 New Mexico Avenue NW, WASHINGTON, DC","3201 New Mexico Avenue NW, WASHINGTON, DC",38.9324610091693,-77.0851521071832,100
"179","PM01446135","0428_0020","1446135","810 7th St N.W.","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","0810 7TH ST NW","810 SEVENTH AVENUE SPE LLC","2","810 7th St N.W.","Washington","DC",2,1991,"Office","Office",405885,282901,89,564,552,664,651,2210.5,7.8,6509.2,5649401,NA,NA,NA,"Whole Building","",38.90063284,-77.02220151,159556164,18.8879065435994,"810 7th St N.W., WASHINGTON, DC","810 7th St N.W., WASHINGTON, DC",38.5545632917636,-91.0229427069396,89.75
"180","PM01447242","0677_0145","1447242","10 G","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","10 G ST NE","APA TEN G LLC","6","10 G Street NE","Washington","DC",5,1997,"Office","Office",274960,280169,95,406,399,363,365,1643.4,5.9,5243.6,4199996,NA,NA,NA,"Whole Building","Whole Building",38.8990745,-77.0081367,113748614,18.5495014311057,"10 G Street NE, WASHINGTON, DC","10 G Street NE, WASHINGTON, DC",38.8989667272338,-77.0088084770288,100
"181","PM01448823","1786_0821","1448823","4200 Wisconsin Ave","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","Data under review by DOEE","4200 WISCONSIN AVE NW","AMERICAN UNIVERSITY","3","4200 Wisconsin Ave NW","Washington","DC",27,1975,"Mixed Use Property","Mixed Use Property",216397,139489.3,NA,74,75,918,906,1768.2,12.7,4076.3,4359491,11738.59998,NA,NA,"Whole Building","Whole Building",38.94357199,-77.07780599,10322208.2,16.149808267997,"4200 Wisconsin Ave NW, WASHINGTON, DC","4200 Wisconsin Ave NW, WASHINGTON, DC",38.9421830725918,-77.0765622038818,100
"182","PM01454748","0569_0865","1454748","Gewirz Residence Building","3612277","Georgetown Law","12/31/2016","In Compliance","0120 F ST NW","GEORGETOWN UNIVERSITY","6","120 F St.","Washington","DC",2,1993,"Residence Hall/Dormitory","Residence Hall/Dormitory",242228,225264,72,375,375,125,122,1037.8,4.6,6437.7,2223314,31602.39808,NA,NA,"Whole Building","Whole Building",38.89689525,-77.01338916,84474000,18.2519543526727,"120 F St., WASHINGTON, DC","120 F St., WASHINGTON, DC",39.8190485750328,-97.0582586688018,100
"183","PM01470509","0140_0090","1470509","1111 19th St NW","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1111 19TH ST NW","COLUMBIA DC 1111 19TH ST OFFICE PROPERTIES LLC","2","1111 19th St NW","Washington","DC",38,1979,"Office","Office",270061,290402,93,397,384,344,336,1668.2,5.7,3096.8,4263427,NA,NA,NA,"Whole Building","",38.90441667,-77.04296027,115289594,18.5629577296486,"1111 19th St NW, WASHINGTON, DC","1111 19th St NW, WASHINGTON, DC",38.9040511757223,-77.0433926923181,100
"184","PM01479517","0537_0810","1479517","Capitol View","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","425 3RD ST SW","SQUARE 537 ASSOCIATES LLC","6","425 3rd Street SW","Washington","DC",35,2007,"Office","Office",317623,252361,83,539,533,614,614,1874.7,7.4,6953.9,4756524,2554.691603,NA,NA,"Whole Building","",38.88360133,-77.01548904,136022579,18.728331451979,"425 3rd Street SW, WASHINGTON, DC","425 3rd Street SW, WASHINGTON, DC",38.8844147423476,-77.0152287578001,100
"185","PM01483327","0037_0854","1483327","5659-The Westin Grand Washington DC","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","2350 M ST NW","STARWOOD REALTY CMBS I LLC","2","2350 M Street N.w.","Washington","DC",40,1990,"Hotel","Hotel",219252,193239,25,49,50,876,869,2136.8,11.1,14228,4876131,43079.00115,NA,NA,"Whole Building","Whole Building",38.90497948,-77.05109698,9468711,16.0635033418536,"2350 M Street N.w., WASHINGTON, DC","2350 M Street N.w., WASHINGTON, DC",38.9051816046484,-77.0507303939917,89.75
"186","PM01488373","0284_0043","1488373","1275 K Street","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1275 K ST NW","METRO K LLC","2","1275 K Street NW","Washington","DC",10,1983,"Office","Office",320015,198814,13,151,148,961,947,3400.1,17.1,2532597.1,8602838,6379.304199,NA,NA,"Whole Building","",38.90289564,-77.02915135,30020914,17.2174048300752,"1275 K Street NW, WASHINGTON, DC","1275 K Street NW, WASHINGTON, DC",38.9026497720704,-77.029255492746,100
"187","PM03483049","1600_0001","3483049","American University Main Campus","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","4400 MASSACHUSETTS AV NW","AMERICAN UNIVERSITY","3","4400 Massachusetts Ave NW","Washington","DC",27,1896,"College/University","Mixed Use Property",1452667,1977602,NA,57,64,779,768,18854.9,9.5,85583,34635164,998321.9955,NA,NA,"Whole Building","Whole Building",38.93909967,-77.08685306,112723314,18.5404468254064,"4400 Massachusetts Ave NW, WASHINGTON, DC","4400 Massachusetts Ave NW, WASHINGTON, DC",38.9382098399133,-77.0864442090322,100
"188","PM01492661","0247_0096","1492661","The CoStar Group Building","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1331 L ST NW","MANGER 8-10-34 TRUST PARTNERS LLC","2","1331 L Street NW","Washington","DC",10,2008,"Office","Office",178646,198452,87,564,559,663,659,6063.6,30.6,3503.3,3959484,NA,NA,NA,"Whole Building","",38.9040767,-77.03099011,111926928,18.5333567877638,"1331 L Street NW, WASHINGTON, DC","1331 L Street NW, WASHINGTON, DC",38.9037831318871,-77.0303383484352,100
